;time;Autopilot state;Autopilot course;Port telegraph order;Starboard telegraph order;Port rudder order;Starboard rudder order;Starboard rudder angle;Bow thruster power order;Stern thruster power order;Distance made Good;Water depth (echo-sounder);Draft at ship bow;Draft at ship stern;Under keel clearance fwd;Under keel clearance aft;Current speed;Current direction;True wind speed;True wind direction;Relative wind speed;Relative wind direction;Significant wave height;Wave direction;Longitudinal speed through the water;Transverse speed through the water;Longitudinal speed;Transverse speed;Drift angle;Surge;Surge speed;Sway;Sway speed;Heave;Heave speed;Yaw angle;Yaw rate;Roll angle;Roll rate;Pitch angle;Pitch rate;Height above the water;Latitude;Longitude;COG;SOG;Log;Set;Drift;Transverse speed at ship's bow;Transverse speed at ship's stern;Port rudder angle;Rate of turn;Port engine RPM;Starboard engine RPM;Port propeller pitch;Starboard propeller pitch;Bow thruster gained power;Stern thruster gained power;Heading;Wind effect. Longitudinal force;Wind effect. Lateral force;Wind effect. Pitching moment;Hydrodynamics. Longitudinal force;Hydrodynamics. Lateral force;Hydrodynamics. Pitching moment;Wave effect. Longitudinal force;Wave effect. Lateral force;Wave effect. Pitching moment;Ship-Bank interaction. Longitudinal force;Ship-Bank interaction. Lateral force;Ship-Bank interaction. Pitching moment;Fender. Longitudinal force;Fender. Lateral force;Fender. Pitching moment;Total force from all the mooring lines. Longitudinal force;Total force from all the mooring lines. Lateral force;Total force from all the mooring lines. Pitching moment;Port anchor. Longitudinal force;Port anchor. Lateral force;Port anchor. Pitching moment;Starboard anchor. Longitudinal force;Starboard anchor. Lateral force;Starboard anchor. Pitching moment;Ship-Ship interaction. Longitudinal force;Ship-Ship interaction. Lateral force;Ship-Ship interaction. Pitching moment;Propeller. Longitudal force;Propeller. Lateral force;Propeller. Pitching moment;Bow thruster. Longitudinal force;Bow thruster. Lateral force;Bow thruster. Pitching moment;Stern thruster. Longitudinal force;Stern thruster. Lateral force;Stern thruster. Pitching moment;Rudders (all). Longitudal force;Rudders (all). Lateral force;Rudders (all). Pitching moment;ALPHA Ship state;ALPHA Heading;ALPHA Latitude;ALPHA Longitude;CHARLIE Ship state;CHARLIE Heading;CHARLIE Latitude;CHARLIE Longitude;BRAVO Ship state;BRAVO Heading;BRAVO Latitude;BRAVO Longitude
1102;00:18:22;On;232.00;80.0;70.0;0.00;0.00;356.00;0.0;0.0;8,673.00;18.90;6.75;6.75;12.15;12.15;0.00;0.00;1.03;0.00;7.91;8.40;0.10;0.00;0.28;8.35;8.35;0.28;358.11;6.43;0.01;0.23;-0.09;-0.00;-0.01;357.56;0.2;0.61;-1.3;0.00;-0.0;-0.10;57.648456;11.704859;241.32;8.35;8.35;329.41;0.28;0.12;0.45;356.00;-6.7;116.0;112.0;95.0;95.0;0.0;0.0;239.41;-3.06;-2.75;-71.76;-81.37;-45.67;1,834.62;-0.00;0.00;0.00;0.00;0.13;70.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.49;0.00;76.80;0.00;0.00;0.00;0.00;0.00;0.00;-2.48;17.30;-1,332.18;Running;169.38;57.651998;11.699031;Running;239.41;57.648456;11.704859;Running;32.47;57.64161;11.6981
1103;00:18:23;On;230.00;80.0;70.0;0.00;0.00;353.00;0.0;0.0;8,682.00;18.90;6.75;6.75;12.15;12.15;0.00;0.00;1.03;0.00;7.91;8.50;0.10;0.00;0.29;8.35;8.35;0.29;358.04;6.43;0.01;0.23;-0.08;-0.00;-0.00;357.57;-0.7;0.57;-3.6;0.00;0.0;-0.10;57.64842;11.704736;241.30;8.35;8.35;329.29;0.29;0.09;0.51;353.00;-8.3;116.0;112.0;95.0;95.0;0.0;0.0;239.29;-3.06;-2.77;-72.39;-81.37;-47.52;2,332.19;-0.00;0.00;0.00;0.00;0.73;110.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.25;0.00;80.06;0.00;0.00;0.00;0.00;0.00;0.00;-4.07;41.83;-3,220.72;Running;169.85;57.651939;11.699058;Running;239.29;57.64842;11.704736;Running;32.64;57.64164;11.698132
1104;00:18:24;On;225.00;70.0;70.0;0.00;0.00;351.00;0.0;0.0;8,690.00;19.35;6.75;6.75;13.04;12.15;0.00;0.00;1.03;0.00;7.91;8.70;0.10;0.00;0.32;8.35;8.35;0.32;357.90;6.43;0.01;0.24;-0.06;0.00;0.00;357.55;-1.9;0.50;-5.8;0.00;0.0;-0.10;57.648384;11.704612;241.31;8.35;8.35;329.13;0.32;0.06;0.59;351.00;-10.6;117.0;112.0;95.0;95.0;0.0;0.0;239.13;-3.06;-2.82;-73.65;-81.34;-51.09;3,147.39;-0.00;0.00;0.00;0.00;3.02;294.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.87;0.00;86.21;0.00;0.00;0.00;0.00;0.00;0.00;-5.99;63.12;-4,860.31;Running;170.34;57.65188;11.699084;Running;239.13;57.648384;11.704612;Running;32.80;57.641669;11.698164
1105;00:18:25;On;225.00;70.0;70.0;0.00;0.00;351.00;0.0;0.0;8,698.00;20.90;6.75;6.75;16.15;12.15;0.00;0.00;1.03;0.00;7.91;8.80;0.10;0.00;0.34;8.34;8.34;0.34;357.71;6.44;0.00;0.26;-0.05;0.00;0.00;357.49;-2.9;0.39;-5.9;0.00;-0.0;-0.10;57.648348;11.704488;241.28;8.35;8.34;328.93;0.34;0.02;0.68;351.00;-13.3;116.0;113.0;95.0;95.0;0.0;0.0;238.93;-3.06;-2.88;-75.22;-81.28;-55.59;4,071.70;0.00;0.00;0.00;0.00;2.49;366.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.96;0.00;89.86;0.00;0.00;0.00;0.00;0.00;0.00;-8.15;82.48;-6,351.32;Running;170.84;57.651821;11.69911;Running;238.93;57.648348;11.704488;Running;32.97;57.641699;11.698196
1106;00:18:26;On;225.00;70.0;70.0;0.00;0.00;352.00;0.0;0.0;8,707.00;20.90;6.75;6.74;16.15;12.16;0.00;0.00;1.03;0.00;7.90;9.00;0.10;0.00;0.36;8.34;8.34;0.36;357.58;6.44;0.00;0.28;-0.05;0.00;0.00;357.40;-3.4;0.31;-4.3;0.00;-0.0;-0.09;57.648312;11.704365;241.18;8.35;8.34;328.69;0.36;-0.01;0.75;352.00;-15.2;116.0;113.0;95.0;95.0;0.0;0.0;238.69;-3.06;-2.93;-76.32;-81.19;-58.95;4,943.86;0.00;0.00;0.00;0.00;-1.01;130.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.71;0.00;85.84;0.00;0.00;0.00;0.00;0.00;0.00;-6.41;67.45;-5,193.99;Running;171.35;57.651762;11.699135;Running;238.69;57.648312;11.704365;Running;33.13;57.641729;11.698228
1107;00:18:27;On;225.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,715.00;20.90;6.74;6.74;16.16;12.16;0.00;0.00;1.03;0.00;7.90;9.10;0.10;0.00;0.38;8.34;8.34;0.38;357.44;6.43;0.00;0.30;-0.06;0.01;0.01;357.28;-3.0;0.25;-2.1;0.00;-0.0;-0.08;57.648275;11.704242;241.03;8.34;8.34;328.43;0.38;-0.01;0.79;354.00;-16.2;116.0;113.0;95.0;95.0;0.0;0.0;238.43;-3.05;-2.96;-77.22;-81.10;-62.48;5,362.28;0.00;0.00;0.00;0.00;-2.31;70.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.10;0.00;83.37;0.00;0.00;0.00;0.00;0.00;0.00;-5.19;55.28;-4,256.34;Running;171.88;57.651703;11.69916;Running;238.43;57.648275;11.704242;Running;33.29;57.641758;11.69826
1108;00:18:28;On;225.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,723.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.89;9.20;0.10;0.00;0.39;8.33;8.33;0.39;357.36;6.42;-0.00;0.31;-0.07;0.01;0.00;357.15;-2.1;0.24;0.5;0.00;0.0;-0.08;57.648239;11.704119;240.86;8.34;8.33;328.15;0.39;-0.02;0.83;354.00;-17.0;116.0;113.0;95.0;95.0;0.0;0.0;238.15;-3.05;-2.98;-77.69;-81.02;-65.02;5,504.51;-0.00;0.00;0.00;0.00;-2.95;85.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.37;0.00;84.96;0.00;0.00;0.00;0.00;0.00;0.00;-4.53;47.94;-3,691.00;Running;172.43;57.651645;11.699184;Running;238.15;57.648239;11.704119;Running;33.44;57.641787;11.698293
1109;00:18:29;On;225.00;80.0;70.0;0.00;0.00;355.00;0.0;0.0;8,732.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.89;9.20;0.10;0.00;0.40;8.33;8.33;0.40;357.29;6.42;-0.00;0.33;-0.09;0.00;-0.01;357.02;-1.4;0.28;3.4;0.00;0.0;-0.08;57.648202;11.703996;240.62;8.34;8.33;327.88;0.40;-0.00;0.82;355.00;-16.5;116.0;113.0;95.0;95.0;0.0;0.0;237.88;-3.04;-2.99;-78.10;-80.93;-67.33;5,491.14;-0.00;0.00;0.00;0.00;-2.54;144.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.39;0.00;85.03;0.00;0.00;0.00;0.00;0.00;0.00;-4.22;44.19;-3,402.62;Running;172.99;57.651586;11.699207;Running;237.88;57.648202;11.703996;Running;33.60;57.641817;11.698325
1110;00:18:30;On;225.00;80.0;70.0;0.00;0.00;355.00;0.0;0.0;8,740.00;20.90;6.73;6.72;16.17;12.18;0.00;0.00;1.03;0.00;7.88;9.30;0.10;0.00;0.41;8.33;8.33;0.41;357.22;6.42;-0.00;0.33;-0.09;0.00;0.00;356.90;-0.8;0.35;5.3;0.00;0.0;-0.07;57.648165;11.703874;240.42;8.34;8.33;327.61;0.41;0.01;0.83;355.00;-16.5;116.0;113.0;95.0;95.0;0.0;0.0;237.61;-3.04;-3.01;-78.55;-80.86;-69.80;5,436.60;0.00;0.00;0.00;0.00;-3.05;108.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.01;0.00;88.86;0.00;0.00;0.00;0.00;0.00;0.00;-4.00;41.40;-3,188.07;Running;173.56;57.651527;11.699229;Running;237.61;57.648165;11.703874;Running;33.75;57.641846;11.698358
1111;00:18:31;On;222.00;80.0;70.0;0.00;0.00;353.00;0.0;0.0;8,748.00;20.90;6.72;6.72;16.18;12.18;0.00;0.00;1.03;0.00;7.88;9.40;0.10;0.00;0.42;8.32;8.32;0.42;357.14;6.42;-0.00;0.34;-0.10;0.00;-0.00;356.79;-0.4;0.44;5.4;0.00;0.0;-0.08;57.648128;11.703752;240.25;8.33;8.32;327.33;0.42;0.02;0.85;353.00;-16.7;117.0;113.0;95.0;95.0;0.0;0.0;237.33;-3.03;-3.03;-79.12;-80.78;-72.70;5,397.54;0.00;0.00;0.00;0.00;-4.59;114.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.61;0.00;93.09;0.00;0.00;0.00;0.00;0.00;0.00;-4.95;53.02;-4,082.70;Running;174.15;57.651468;11.69925;Running;237.33;57.648128;11.703752;Running;33.90;57.641876;11.698391
1112;00:18:32;On;222.00;80.0;70.0;0.00;0.00;353.00;0.0;0.0;8,757.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.87;9.50;0.10;0.00;0.45;8.32;8.32;0.45;356.97;6.41;-0.00;0.36;-0.10;0.00;-0.01;356.67;-1.0;0.52;4.1;0.00;-0.0;-0.08;57.64809;11.70363;240.12;8.33;8.32;327.04;0.45;0.02;0.90;353.00;-17.8;117.0;113.0;95.0;95.0;0.0;0.0;237.04;-3.03;-3.08;-80.26;-80.69;-77.71;5,683.27;-0.00;0.00;0.00;0.00;-13.71;104.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.69;0.00;98.09;0.00;0.00;0.00;0.00;0.00;0.00;-5.22;56.08;-4,317.85;Running;174.75;57.651409;11.699271;Running;237.04;57.64809;11.70363;Running;34.05;57.641905;11.698425
1113;00:18:33;On;220.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,765.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.86;9.60;0.10;0.00;0.46;8.31;8.31;0.46;356.86;6.41;-0.00;0.37;-0.10;0.00;-0.00;356.55;-1.0;0.58;3.8;0.00;-0.0;-0.08;57.648053;11.703509;239.93;8.33;8.31;326.74;0.46;0.02;0.93;354.00;-18.3;117.0;113.0;95.0;95.0;0.0;0.0;236.74;-3.02;-3.11;-81.09;-80.60;-81.66;5,860.33;-0.00;0.00;0.00;0.00;-7.54;142.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.59;0.00;101.01;0.00;0.00;0.00;0.00;0.00;0.00;-4.90;52.73;-4,060.11;Running;175.37;57.65135;11.699291;Running;236.74;57.648053;11.703509;Running;34.20;57.641935;11.698458
1114;00:18:34;On;218.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,773.00;20.90;6.74;6.73;16.16;12.17;0.00;0.00;1.03;0.00;7.86;9.80;0.10;0.00;0.48;8.31;8.31;0.48;356.74;6.41;-0.00;0.39;-0.11;0.00;-0.00;356.43;-0.9;0.64;3.6;0.00;-0.1;-0.09;57.648015;11.703387;239.75;8.32;8.31;326.44;0.48;0.03;0.96;354.00;-18.7;117.0;113.0;95.0;95.0;0.0;0.0;236.44;-3.02;-3.14;-81.92;-80.51;-85.62;5,949.23;0.00;0.00;0.00;0.00;-3.95;166.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.74;0.00;103.31;0.00;0.00;0.00;0.00;0.00;0.00;-4.72;50.72;-3,905.58;Running;176.00;57.651292;11.699309;Running;236.44;57.648015;11.703387;Running;34.36;57.641964;11.698491
1115;00:18:35;On;218.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,782.00;20.90;6.74;6.74;16.16;12.16;0.00;0.00;1.03;0.00;7.85;9.90;0.10;0.00;0.50;8.31;8.31;0.50;356.61;6.41;-0.00;0.40;-0.11;0.00;-0.01;356.30;-0.6;0.70;3.1;0.00;-0.0;-0.09;57.647977;11.703266;239.57;8.32;8.31;326.12;0.50;0.05;0.97;354.00;-18.6;117.0;113.0;95.0;95.0;0.0;0.0;236.12;-3.01;-3.18;-82.85;-75.37;-88.20;5,860.16;0.00;0.00;0.00;0.00;-3.34;192.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.87;0.00;105.00;0.00;0.00;0.00;0.00;0.00;0.00;-4.73;55.76;-4,293.80;Running;176.64;57.651233;11.699327;Running;236.12;57.647977;11.703266;Running;34.51;57.641993;11.698524
1116;00:18:36;On;217.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,790.00;20.90;6.74;6.74;16.16;12.16;0.00;0.00;1.03;0.00;7.85;10.00;0.10;0.00;0.52;8.31;8.31;0.52;356.47;6.40;-0.00;0.41;-0.11;0.00;-0.00;356.18;-0.4;0.75;2.5;0.00;-0.0;-0.09;57.647939;11.703145;239.39;8.32;8.31;325.81;0.52;0.07;0.99;354.00;-18.6;117.0;113.0;95.0;95.0;0.0;0.0;235.81;-3.01;-3.21;-83.76;-75.34;-92.44;5,797.36;-0.00;0.00;0.00;0.00;-7.80;267.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.74;0.00;106.19;0.00;0.00;0.00;0.00;0.00;0.00;-4.81;56.81;-4,374.33;Running;177.30;57.651174;11.699344;Running;235.81;57.647939;11.703145;Running;34.66;57.642022;11.698558
1117;00:18:37;On;215.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,798.00;20.90;6.74;6.74;16.16;12.16;0.00;0.00;1.03;0.00;7.85;10.10;0.10;0.00;0.53;8.30;8.30;0.53;356.36;6.40;0.00;0.43;-0.12;0.01;0.00;356.07;-0.3;0.79;2.3;0.00;-0.0;-0.08;57.647901;11.703025;239.19;8.32;8.30;325.50;0.53;0.08;1.01;354.00;-18.8;117.0;113.0;95.0;95.0;0.0;0.0;235.50;-3.01;-3.24;-84.36;-75.31;-96.15;5,784.18;-0.00;0.00;0.00;0.00;-2.75;182.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.58;0.00;107.15;0.00;0.00;0.00;0.00;0.00;0.00;-4.83;57.01;-4,390.15;Running;177.97;57.651116;11.69936;Running;235.50;57.647901;11.703025;Running;34.81;57.642051;11.698591
1118;00:18:38;On;212.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,807.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.84;10.20;0.10;0.00;0.55;8.30;8.30;0.55;356.25;6.40;0.00;0.44;-0.12;0.01;0.01;355.96;-0.4;0.83;2.0;0.00;-0.0;-0.07;57.647862;11.702904;238.99;8.32;8.30;325.19;0.55;0.09;1.03;354.00;-19.0;117.0;113.0;95.0;95.0;0.0;0.0;235.19;-3.00;-3.27;-84.94;-75.27;-99.83;5,808.44;0.00;0.00;0.00;0.00;-1.13;136.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.55;0.00;108.30;0.00;0.00;0.00;0.00;0.00;0.00;-4.77;56.34;-4,337.84;Running;178.65;57.651057;11.699375;Running;235.19;57.647862;11.702904;Running;34.97;57.64208;11.698624
1119;00:18:39;On;204.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,815.00;20.90;6.72;6.72;16.18;12.18;0.00;0.00;1.03;0.00;7.84;10.30;0.10;0.00;0.57;8.30;8.30;0.57;356.14;6.40;0.00;0.46;-0.13;0.01;-0.00;355.85;-0.4;0.87;2.6;0.00;0.0;-0.07;57.647823;11.702785;238.76;8.32;8.30;324.86;0.57;0.10;1.06;354.00;-19.4;117.0;113.0;95.0;95.0;0.0;0.0;234.86;-3.00;-3.30;-85.46;-75.23;-103.24;5,842.28;0.00;0.00;0.00;0.00;0.29;63.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.43;0.00;109.19;0.00;0.00;0.00;0.00;0.00;0.00;-4.70;55.45;-4,269.28;Running;179.34;57.650999;11.699389;Running;234.86;57.647823;11.702785;Running;35.12;57.642108;11.698658
1120;00:18:40;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,823.00;20.90;6.72;6.71;16.18;12.19;0.00;0.00;1.03;0.00;7.83;10.40;0.10;0.00;0.58;8.30;8.30;0.58;356.04;6.39;0.00;0.47;-0.13;0.01;0.00;355.74;-0.4;0.92;2.8;0.00;-0.0;-0.06;57.647784;11.702665;238.54;8.32;8.30;324.54;0.58;0.11;1.08;354.00;-19.6;117.0;113.0;95.0;95.0;0.0;0.0;234.54;-2.99;-3.32;-85.93;-75.19;-106.50;5,894.69;-0.00;0.00;0.00;0.00;2.55;-108.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.35;0.00;110.10;0.00;0.00;0.00;0.00;0.00;0.00;-4.58;53.98;-4,156.80;Running;180.05;57.65094;11.699401;Running;234.54;57.647784;11.702665;Running;35.27;57.642137;11.698692
1121;00:18:41;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,832.00;20.90;6.72;6.72;16.18;12.18;0.00;0.00;1.03;0.00;7.83;10.50;0.10;0.00;0.59;8.29;8.29;0.59;355.94;6.39;0.00;0.48;-0.14;0.01;-0.01;355.63;-0.4;0.97;3.1;0.00;-0.0;-0.07;57.647745;11.702545;238.30;8.32;8.29;324.21;0.59;0.11;1.10;354.00;-19.8;117.0;113.0;95.0;95.0;0.0;0.0;234.21;-2.99;-3.34;-86.35;-75.14;-109.52;5,923.32;0.00;0.00;0.00;0.00;0.34;83.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.03;0.00;108.54;0.00;0.00;0.00;0.00;0.00;0.00;-4.50;52.96;-4,077.80;Running;180.76;57.650882;11.699413;Running;234.21;57.647745;11.702545;Running;35.42;57.642165;11.698726
1122;00:18:42;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,840.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.82;10.60;0.10;0.00;0.61;8.29;8.29;0.61;355.86;6.39;0.00;0.49;-0.14;0.00;-0.01;355.52;-0.3;1.02;3.2;0.00;-0.0;-0.08;57.647705;11.702426;238.06;8.31;8.29;323.88;0.61;0.12;1.11;354.00;-19.9;116.0;114.0;95.0;95.0;0.0;0.0;233.88;-2.98;-3.36;-86.72;-75.08;-112.35;5,910.61;0.00;0.00;0.00;0.00;-0.18;125.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.51;0.00;105.24;0.00;0.00;0.00;0.00;0.00;0.00;-4.50;52.87;-4,071.24;Running;181.49;57.650824;11.699424;Running;233.88;57.647705;11.702426;Running;35.58;57.642193;11.698759
1123;00:18:43;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,848.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.81;10.60;0.10;0.00;0.62;8.29;8.29;0.62;355.77;6.39;0.00;0.50;-0.15;0.01;-0.00;355.42;-0.3;1.07;3.1;0.00;-0.0;-0.08;57.647666;11.702308;237.81;8.31;8.29;323.55;0.62;0.13;1.13;354.00;-20.0;116.0;114.0;95.0;95.0;0.0;0.0;233.55;-2.97;-3.38;-87.06;-75.02;-115.10;5,905.16;-0.00;0.00;0.00;0.00;-0.43;147.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.21;0.00;103.97;0.00;0.00;0.00;0.00;0.00;0.00;-4.49;52.68;-4,056.58;Running;182.22;57.650766;11.699433;Running;233.55;57.647666;11.702308;Running;35.73;57.642221;11.698793
1124;00:18:44;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,857.00;20.90;6.73;6.73;16.17;12.17;0.00;0.00;1.03;0.00;7.81;10.70;0.10;0.00;0.63;8.28;8.28;0.63;355.68;6.39;0.00;0.51;-0.15;0.01;0.01;355.32;-0.3;1.12;3.0;0.00;-0.0;-0.07;57.647626;11.702189;237.56;8.31;8.28;323.21;0.63;0.14;1.14;354.00;-20.2;117.0;114.0;95.0;95.0;0.0;0.0;233.21;-2.97;-3.39;-87.38;-74.96;-117.79;5,920.75;0.00;0.00;0.00;0.00;0.73;51.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.20;0.00;104.91;0.00;0.00;0.00;0.00;0.00;0.00;-4.44;52.13;-4,014.39;Running;182.97;57.650708;11.699442;Running;233.21;57.647626;11.702189;Running;35.88;57.642249;11.698827
1125;00:18:45;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,865.00;22.90;6.72;6.72;16.18;16.18;0.00;0.00;1.03;0.00;7.80;10.80;0.10;0.00;0.64;8.28;8.28;0.64;355.60;6.38;0.00;0.52;-0.16;0.02;0.01;355.23;-0.3;1.17;2.8;0.00;-0.0;-0.06;57.647585;11.702071;237.31;8.31;8.28;322.87;0.64;0.15;1.16;354.00;-20.4;117.0;114.0;95.0;95.0;0.0;0.0;232.87;-2.96;-3.41;-87.67;-74.89;-120.31;5,941.98;0.00;0.00;0.00;0.00;-0.04;56.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.35;0.00;107.31;0.00;0.00;0.00;0.00;0.00;0.00;-4.37;51.21;-3,942.92;Running;183.72;57.65065;11.699449;Running;232.87;57.647585;11.702071;Running;36.02;57.642277;11.698861
1126;00:18:46;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,873.00;22.90;6.72;6.72;16.18;16.18;0.00;0.00;1.03;0.00;7.79;10.80;0.10;0.00;0.65;8.28;8.28;0.65;355.53;6.38;0.00;0.53;-0.16;0.01;-0.01;355.13;-0.3;1.22;2.7;0.00;-0.0;-0.07;57.647545;11.701954;237.03;8.30;8.28;322.53;0.65;0.16;1.17;354.00;-20.5;117.0;114.0;95.0;95.0;0.0;0.0;232.53;-2.96;-3.42;-87.91;-74.83;-122.67;5,952.62;-0.01;0.00;0.00;0.00;0.02;50.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.69;0.00;109.77;0.00;0.00;0.00;0.00;0.00;0.00;-4.32;50.72;-3,905.25;Running;184.48;57.650592;11.699455;Running;232.53;57.647545;11.701954;Running;36.17;57.642304;11.698895
1127;00:18:47;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,881.00;22.90;6.72;6.72;16.18;16.18;0.00;0.00;1.03;0.00;7.79;10.90;0.10;0.00;0.66;8.27;8.27;0.66;355.46;6.38;0.01;0.54;-0.17;0.01;-0.02;355.04;-0.3;1.26;2.5;0.00;-0.0;-0.07;57.647504;11.701836;236.77;8.30;8.27;322.19;0.66;0.16;1.19;354.00;-20.6;117.0;114.0;95.0;95.0;0.0;0.0;232.19;-2.95;-3.43;-88.12;-74.77;-124.90;5,961.91;0.00;0.00;0.00;0.00;0.07;46.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.89;0.00;111.65;0.00;0.00;0.00;0.00;0.00;0.00;-4.29;50.24;-3,868.23;Running;185.26;57.650534;11.69946;Running;232.19;57.647504;11.701836;Running;36.32;57.642332;11.698928
1128;00:18:48;On;203.00;80.0;70.0;0.00;0.00;354.00;0.0;0.0;8,890.00;22.90;6.72;6.72;16.18;16.18;0.00;0.00;1.03;0.00;7.78;11.00;0.10;0.00;0.67;8.27;8.27;0.67;355.39;6.37;0.01;0.54;-0.17;0.01;-0.00;354.95;-0.2;1.30;2.3;0.00;-0.0;-0.07;57.647463;11.70172;236.48;8.30;8.27;321.84;0.67;0.17;1.20;354.00;-20.8;117.0;114.0;95.0;95.0;0.0;0.0;231.84;-2.94;-3.44;-88.30;-74.71;-127.00;5,971.78;-0.00;0.00;0.00;0.00;-0.22;24.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.00;0.00;113.01;0.00;0.00;0.00;0.00;0.00;0.00;-4.25;49.75;-3,830.42;Running;186.04;57.650477;11.699464;Running;231.84;57.647463;11.70172;Running;36.47;57.642359;11.698962
